id,Time,language,similarity-score,url,title,fid_x,publisher,class,test,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
850061334,2018-04-14 04:19:00+00:00,eng,0.4,https://www.geo.tv/latest/191054,Syria: seven years of conflict,eng-3905372,geo.tv,unsure,United Arab EmiratesPakistan,Syria: seven years of conflict,has sub event. Effected. Reacted. want to. becuase. Caused. It can be becuase. want to. needed. wanted. wanted. consists of . isFilledBy. 8696, get killed.  gets killed.  sad.  Syria.  Syria.  Syria.  Syria.  Syria's civil war.  to be in a war.  to win the war.  to win the war.  violent.  war. 8696,has sub event get killed. Effected gets killed. Reacted sad. want to Syria. becuase Syria. Caused Syria. It can be becuase Syria. want to Syria's civil war. needed to be in a war. wanted to win the war. wanted to win the war. consists of  violent. isFilledBy war. 8696,Syria: seven years of conflict. has sub event get killed. Effected gets killed. Reacted sad. want to Syria. becuase Syria. Caused Syria. It can be becuase Syria. want to Syria's civil war. needed to be in a war. wanted to win the war. wanted to win the war. consists of  violent. isFilledBy war. 8696,-0.3182,The sentiment score is negative
869596680,2018-05-16 19:55:00+00:00,eng,0.4,https://www.geo.tv/latest/195682,"Gaza blockade must end immediately, says Hamas leader",eng-3970401,geo.tv,unsure,United Arab EmiratesPakistan,"Gaza blockade must end immediately, says Hamas leader",consists of . has sub event. Effected. want to. Caused. It can be becuase. becuase. want to. Reacted. isFilledBy. Intended. needed. wanted. wanted. 8709, determined.  get out of the way.  gets arrested.  Hamas leader calls for an immediate end to the blockade.  Hamas leader demands an end to the blockade.  Hamas leader says the blockade is illegal..  Hamas leader speaks out against the blockade.  Hamas leader speaks to the media.  happy.  money.  to be free.  to be in charge of the movement.  to get rid of the blockade.  to get rid of the blockade. 8709,consists of  determined. has sub event get out of the way. Effected gets arrested. want to Hamas leader calls for an immediate end to the blockade. Caused Hamas leader demands an end to the blockade. It can be becuase Hamas leader says the blockade is illegal.. becuase Hamas leader speaks out against the blockade. want to Hamas leader speaks to the media. Reacted happy. isFilledBy money. Intended to be free. needed to be in charge of the movement. wanted to get rid of the blockade. wanted to get rid of the blockade. 8709,"Gaza blockade must end immediately, says Hamas leader. consists of  determined. has sub event get out of the way. Effected gets arrested. want to Hamas leader calls for an immediate end to the blockade. Caused Hamas leader demands an end to the blockade. It can be becuase Hamas leader says the blockade is illegal.. becuase Hamas leader speaks out against the blockade. want to Hamas leader speaks to the media. Reacted happy. isFilledBy money. Intended to be free. needed to be in charge of the movement. wanted to get rid of the blockade. wanted to get rid of the blockade. 8709",0,The sentiment score is neutral
828883469,2018-03-10 07:02:00+00:00,eng,0,http://www.greaterkashmir.com/news/world/four-killed-after-standoff-in-california-veterans-home/278281.html,Four killed after standoff in California veterans home,eng-3828939,greaterkashmir.com,unsure,IndiaUnited States,Four killed after standoff in California veterans home,Reacted. want to. becuase. Caused. want to. It can be becuase. needed. Effected. has sub event. isFilledBy. wanted. wanted. consists of . 8751, dead.  four dead.  four dead.  four dead.  four dead.  four dead.  get into a gunfight.  get shot.  get shot.  jail.  to escape from the scene.  to get out of the situation.  violent. 8751,Reacted dead. want to four dead. becuase four dead. Caused four dead. want to four dead. It can be becuase four dead. needed get into a gunfight. Effected get shot. has sub event get shot. isFilledBy jail. wanted to escape from the scene. wanted to get out of the situation. consists of  violent. 8751,Four killed after standoff in California veterans home. Reacted dead. want to four dead. becuase four dead. Caused four dead. want to four dead. It can be becuase four dead. needed get into a gunfight. Effected get shot. has sub event get shot. isFilledBy jail. wanted to escape from the scene. wanted to get out of the situation. consists of  violent. 8751,-0.6705,The sentiment score is negative
841702783,2018-03-31 11:39:00+00:00,eng,0.5,http://www.centralchronicle.com/seeking-doing-the-will-of-god-is-the-message-of-good-friday.html,Seeking & Doing the will of God is the Message of Good Friday,eng-3872001,centralchronicle.com,unsure,IndiaUnited States,Seeking & Doing the will of God is the Message of Good Friday,isFilledBy. Reacted. has sub event. consists of . It can be becuase. want to. want to. becuase. Caused. needed. wanted. 8764, church.  happy.  pray to God.  religious.  Seeking & Doing the will of God is the Message of Good Friday..  Seeks & Does the will of God.  Seeks the will of God.  Seeks the will of God..  spiritual.  to be a follower of Christ.  to be a good person. 8764,isFilledBy church. Reacted happy. has sub event pray to God. consists of  religious. It can be becuase Seeking & Doing the will of God is the Message of Good Friday.. want to Seeks & Does the will of God. want to Seeks the will of God. becuase Seeks the will of God.. Caused spiritual. needed to be a follower of Christ. wanted to be a good person. 8764,Seeking & Doing the will of God is the Message of Good Friday. isFilledBy church. Reacted happy. has sub event pray to God. consists of  religious. It can be becuase Seeking & Doing the will of God is the Message of Good Friday.. want to Seeks & Does the will of God. want to Seeks the will of God. becuase Seeks the will of God.. Caused spiritual. needed to be a follower of Christ. wanted to be a good person. 8764,0.6124,The sentiment score is positive
856221937,2018-04-24 04:43:00+00:00,eng,0.7,http://www.timesnownews.com/international/article/former-us-president-george-hw-bush-hospitalised-being-treated-for-blood-infection/220550,"Former US president George HW Bush hospitalised, being treated for blood infection",eng-3920784,timesnownews.com,unsure,IndiaUnited States,"Former US president George HW Bush hospitalised, being treated for blood infection",isFilledBy. It can be becuase. want to. has sub event. Effected. want to. Reacted. consists of . Caused. becuase. wanted. wanted. 8775, blood.  former president of the United States of America.  former president of the United States of America.  get better.  gets a blood transfusion.  PersonX takes PersonY to the hospital..  sad.  sick.  sick.  they have to go to the hospital.  to get better.  to get better. 8775,isFilledBy blood. It can be becuase former president of the United States of America. want to former president of the United States of America. has sub event get better. Effected gets a blood transfusion. want to PersonX takes PersonY to the hospital.. Reacted sad. consists of  sick. Caused sick. becuase they have to go to the hospital. wanted to get better. wanted to get better. 8775,"Former US president George HW Bush hospitalised, being treated for blood infection. isFilledBy blood. It can be becuase former president of the United States of America. want to former president of the United States of America. has sub event get better. Effected gets a blood transfusion. want to PersonX takes PersonY to the hospital.. Reacted sad. consists of  sick. Caused sick. becuase they have to go to the hospital. wanted to get better. wanted to get better. 8775",0,The sentiment score is neutral
965325176,2018-10-09 15:11:00+00:00,eng,0.5,https://udaipurtimes.com/death-for-child-rapists-ineffective-and-too-expensive-says-policy-paper/,"Death for child rapists ineffective and too expensive, says policy paper | UdaipurTimes.com",eng-4335827,udaipurtimes.com,unsure,IndiaUnited States,"Death for child rapists ineffective and too expensive, says policy paper | UdaipurTimes.com",Intended. Effected. Effected. needed. becuase. want to. isFilledBy. has sub event. want to. Reacted. Caused. It can be becuase. wanted. Reacted. wanted. consists of . 8787, death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty.  death penalty for child rapists.  sad.  to get rid of the rapist.  violent. 8787,Intended death penalty. Effected death penalty. Effected death penalty. needed death penalty. becuase death penalty. want to death penalty. isFilledBy death penalty. has sub event death penalty. want to death penalty. Reacted death penalty. Caused death penalty. It can be becuase death penalty. wanted death penalty for child rapists. Reacted sad. wanted to get rid of the rapist. consists of  violent. 8787,"Death for child rapists ineffective and too expensive, says policy paper | UdaipurTimes.com. Intended death penalty. Effected death penalty. Effected death penalty. needed death penalty. becuase death penalty. want to death penalty. isFilledBy death penalty. has sub event death penalty. want to death penalty. Reacted death penalty. Caused death penalty. It can be becuase death penalty. wanted death penalty for child rapists. Reacted sad. wanted to get rid of the rapist. consists of  violent. 8787",-0.8658,The sentiment score is negative
995020251,2018-11-15 09:24:00+00:00,eng,0.5,https://www.financialexpress.com/world-news/us-urges-sustained-sanctions-pressure-on-north-korea/1382662/,US urges sustained sanctions pressure on North Korea,eng-4422552,financialexpress.com,unsure,IndiaUnited States,US urges sustained sanctions pressure on North Korea,has sub event. Effected. consists of . isFilledBy. want to. want to. becuase. Reacted. It can be becuase. Caused. needed. wanted. wanted. Intended. 8803, get more information.  gets yelled at.  hard-working.  money.  PersonY is arrested.  PersonY is arrested.  PersonY is arrested..  powerful.  The US is not strong enough..  the world to be aware of what is going on.  to be in charge of the sanctions committee.  to get a response from the US.  to keep pressure on the country.  to keep the pressure on. 8803,has sub event get more information. Effected gets yelled at. consists of  hard-working. isFilledBy money. want to PersonY is arrested. want to PersonY is arrested. becuase PersonY is arrested.. Reacted powerful. It can be becuase The US is not strong enough.. Caused the world to be aware of what is going on. needed to be in charge of the sanctions committee. wanted to get a response from the US. wanted to keep pressure on the country. Intended to keep the pressure on. 8803,US urges sustained sanctions pressure on North Korea. has sub event get more information. Effected gets yelled at. consists of  hard-working. isFilledBy money. want to PersonY is arrested. want to PersonY is arrested. becuase PersonY is arrested.. Reacted powerful. It can be becuase The US is not strong enough.. Caused the world to be aware of what is going on. needed to be in charge of the sanctions committee. wanted to get a response from the US. wanted to keep pressure on the country. Intended to keep the pressure on. 8803,-0.296,The sentiment score is negative
1011169098,2018-12-05 13:42:00+00:00,eng,0.6,http://www.sify.com/news/russia-warns-us-of-retaliation-over-key-arms-treaty-pullout-news-others-smfsEohebgcjj.html,Russia warns US of retaliation over key arms treaty pullout,rus-515215,sify.com,unsure,IndiaUnited States,Russia warns US of retaliation over key arms treaty pullout,Reacted. isFilledBy. Effected. has sub event. Caused. It can be becuase. want to. want to. becuase. consists of . needed. wanted. wanted. 8817, angry.  armory.  get ready for retaliation.  get ready for retaliation.  Russia is a nuclear power..  Russia is not a nuclear power..  Russia sends a warning letter to the US.  Russia threatens to retaliate against the US.  Russia threatens to retaliate against the US if they pull out of the treaty.  threatening.  to make a threat.  to retaliate against the US.  to warn the US of retaliation. 8817,Reacted angry. isFilledBy armory. Effected get ready for retaliation. has sub event get ready for retaliation. Caused Russia is a nuclear power.. It can be becuase Russia is not a nuclear power.. want to Russia sends a warning letter to the US. want to Russia threatens to retaliate against the US. becuase Russia threatens to retaliate against the US if they pull out of the treaty. consists of  threatening. needed to make a threat. wanted to retaliate against the US. wanted to warn the US of retaliation. 8817,Russia warns US of retaliation over key arms treaty pullout. Reacted angry. isFilledBy armory. Effected get ready for retaliation. has sub event get ready for retaliation. Caused Russia is a nuclear power.. It can be becuase Russia is not a nuclear power.. want to Russia sends a warning letter to the US. want to Russia threatens to retaliate against the US. becuase Russia threatens to retaliate against the US if they pull out of the treaty. consists of  threatening. needed to make a threat. wanted to retaliate against the US. wanted to warn the US of retaliation. 8817,-0.1027,The sentiment score is negative
794728681,2018-01-16 09:07:00+00:00,eng,0.7,http://mtpr.org/post/visit-chile-pope-faces-anger-over-sex-abuse-scandal,"On Visit To Chile, Pope Faces Anger Over Sex-Abuse Scandal",spa-1180347,mtpr.org,unsure,United StatesIndia,"On Visit To Chile, Pope Faces Anger Over Sex-Abuse Scandal",consists of . Reacted. isFilledBy. becuase. Caused. has sub event. want to. It can be becuase. Effected. want to. wanted. needed. 8830, angry.  angry.  church.  on a trip to a different country.  on edge.  on visit to chile.  on visit to Chile.  on visit to chile.  on visit to chile.  PersonX is arrested by the police.  to apologize to the people.  to be in the same country as the priest. 8830,consists of  angry. Reacted angry. isFilledBy church. becuase on a trip to a different country. Caused on edge. has sub event on visit to chile. want to on visit to Chile. It can be becuase on visit to chile. Effected on visit to chile. want to PersonX is arrested by the police. wanted to apologize to the people. needed to be in the same country as the priest. 8830,"On Visit To Chile, Pope Faces Anger Over Sex-Abuse Scandal. consists of  angry. Reacted angry. isFilledBy church. becuase on a trip to a different country. Caused on edge. has sub event on visit to chile. want to on visit to Chile. It can be becuase on visit to chile. Effected on visit to chile. want to PersonX is arrested by the police. wanted to apologize to the people. needed to be in the same country as the priest. 8830",-0.765,The sentiment score is negative
833210791,2018-03-16 05:01:00+00:00,eng,0.7,http://www.telegraphherald.com/ap/washington/article_1341ae7d-bb73-511d-a94d-cd57ce3735eb.html,"U.S. says Russia hacked energy grid, punishes 19 for meddling",eng-3841199,telegraphherald.com,unsure,United StatesIndia,"U.S. says Russia hacked energy grid, punishes 19 for meddling",Reacted. consists of . needed. wanted. wanted. isFilledBy. want to. becuase. want to. Caused. It can be becuase. Effected. has sub event. 8842, guilty.  powerful.  to find out who did it.  to get revenge on the other side.  to punish the culprits.  U.S..  U.S..  U.S..  U.S..  U.S..  U.S..  U.S. says Russia hacked the energy grid..  U.S. says Russia hacked the energy grid.. 8842,Reacted guilty. consists of  powerful. needed to find out who did it. wanted to get revenge on the other side. wanted to punish the culprits. isFilledBy U.S.. want to U.S.. becuase U.S.. want to U.S.. Caused U.S.. It can be becuase U.S.. Effected U.S. says Russia hacked the energy grid.. has sub event U.S. says Russia hacked the energy grid.. 8842,"U.S. says Russia hacked energy grid, punishes 19 for meddling. Reacted guilty. consists of  powerful. needed to find out who did it. wanted to get revenge on the other side. wanted to punish the culprits. isFilledBy U.S.. want to U.S.. becuase U.S.. want to U.S.. Caused U.S.. It can be becuase U.S.. Effected U.S. says Russia hacked the energy grid.. has sub event U.S. says Russia hacked the energy grid.. 8842",-0.5719,The sentiment score is negative
854454944,2018-04-22 05:26:00+00:00,eng,0.5,https://www.khou.com/article/news/local/familiar-faces-come-to-houston-to-say-goodbye-to-barbara-bush/285-544271744,Familiar faces come to Houston to say goodbye to Barbara Bush,eng-3920784,khou.com,unsure,United StatesIndia,Familiar faces come to Houston to say goodbye to Barbara Bush,isFilledBy. Effected. has sub event. becuase. Caused. want to. want to. consists of . Reacted. It can be becuase. needed. Intended. wanted. wanted. 8855, family.  gets hugged.  have a good time.  mourns.  mourns.  PersonX goes to the funeral..  PersonX goes to the funeral..  sad.  sad.  They don't want to see them..  to go to the funeral.  to say goodbye.  to say goodbye to their friend.  to say goodbye to their friend. 8855,isFilledBy family. Effected gets hugged. has sub event have a good time. becuase mourns. Caused mourns. want to PersonX goes to the funeral.. want to PersonX goes to the funeral.. consists of  sad. Reacted sad. It can be becuase They don't want to see them.. needed to go to the funeral. Intended to say goodbye. wanted to say goodbye to their friend. wanted to say goodbye to their friend. 8855,Familiar faces come to Houston to say goodbye to Barbara Bush. isFilledBy family. Effected gets hugged. has sub event have a good time. becuase mourns. Caused mourns. want to PersonX goes to the funeral.. want to PersonX goes to the funeral.. consists of  sad. Reacted sad. It can be becuase They don't want to see them.. needed to go to the funeral. Intended to say goodbye. wanted to say goodbye to their friend. wanted to say goodbye to their friend. 8855,0,The sentiment score is neutral
952818330,2018-09-23 08:10:00+00:00,eng,0.6,http://www.bendbulletin.com/nation/6543673-151/attack-on-iranian-military-parade-kills-at-least,Attack on Iranian military parade kills at least 25,eng-4288612,bendbulletin.com,unsure,United StatesIndia,Attack on Iranian military parade kills at least 25,needed. want to. becuase. want to. Caused. Effected. Effected. has sub event. It can be becuase. isFilledBy. Reacted. wanted. wanted. consists of . 8869, attack military parade.  attack on military parade.  attack on military parade.  attack on military parade.  attack on military parade.  attack on military parade.  attack on military parade.  attack on military parade.  attack on military parade kills at least 25.  military parade.  sad.  to bury the dead.  to bury the dead.  violent. 8869,needed attack military parade. want to attack on military parade. becuase attack on military parade. want to attack on military parade. Caused attack on military parade. Effected attack on military parade. Effected attack on military parade. has sub event attack on military parade. It can be becuase attack on military parade kills at least 25. isFilledBy military parade. Reacted sad. wanted to bury the dead. wanted to bury the dead. consists of  violent. 8869,Attack on Iranian military parade kills at least 25. needed attack military parade. want to attack on military parade. becuase attack on military parade. want to attack on military parade. Caused attack on military parade. Effected attack on military parade. Effected attack on military parade. has sub event attack on military parade. It can be becuase attack on military parade kills at least 25. isFilledBy military parade. Reacted sad. wanted to bury the dead. wanted to bury the dead. consists of  violent. 8869,-0.765,The sentiment score is negative
967297786,2018-10-11 18:35:00+00:00,eng,0.7,https://www.kitsapdailynews.com/news/state-supreme-court-strikes-death-penalty/,State Supreme Court strikes death penalty | Kitsap Daily News,eng-4335827,kitsapdailynews.com,unsure,United StatesIndia,State Supreme Court strikes death penalty | Kitsap Daily News,consists of . becuase. has sub event. Reacted. Effected. It can be becuase. want to. want to. isFilledBy. Caused. wanted. needed. wanted. 8883, criminal.  death penalty.  get out of jail.  happy.  is sentenced to life in prison.  PersonX is not guilty of the crime..  PersonX is sentenced to death.  PersonX is sentenced to death..  prison.  state of Washington.  to appeal the decision.  to argue the case.  to make sure the death penalty doesn't happen again. 8883,consists of  criminal. becuase death penalty. has sub event get out of jail. Reacted happy. Effected is sentenced to life in prison. It can be becuase PersonX is not guilty of the crime.. want to PersonX is sentenced to death. want to PersonX is sentenced to death.. isFilledBy prison. Caused state of Washington. wanted to appeal the decision. needed to argue the case. wanted to make sure the death penalty doesn't happen again. 8883,State Supreme Court strikes death penalty | Kitsap Daily News. consists of  criminal. becuase death penalty. has sub event get out of jail. Reacted happy. Effected is sentenced to life in prison. It can be becuase PersonX is not guilty of the crime.. want to PersonX is sentenced to death. want to PersonX is sentenced to death.. isFilledBy prison. Caused state of Washington. wanted to appeal the decision. needed to argue the case. wanted to make sure the death penalty doesn't happen again. 8883,-0.7003,The sentiment score is negative
968421937,2018-10-13 04:44:00+00:00,eng,0.5,https://www.reddeeradvocate.com/news/trudeau-demurs-on-khashoggi-defends-canadas-work-to-date-calling-out-saudis/,"Trudeau demurs on Khashoggi, defends Canada's work to date calling out Saudis - Red Deer Advocate",eng-4343360,reddeeradvocate.com,unsure,United StatesIndia,"Trudeau demurs on Khashoggi, defends Canada's work to date calling out Saudis - Red Deer Advocate",want to. want to. It can be becuase. isFilledBy. Reacted. Caused. consists of . needed. wanted. wanted. Intended. 8896, PersonX asks for an apology from PersonX..  PersonX asks for an apology from the prime minister..  PersonX is the only one who knows the truth about what happened..  PersonY asks why he didn't do more to stop the killing..  proud.  proud of his country.  responsible.  to be in a position of power.  to make sure they don't do it again.  to make sure they don't do it again.  to not be seen as weak. 8896,want to PersonX asks for an apology from PersonX.. want to PersonX asks for an apology from the prime minister.. It can be becuase PersonX is the only one who knows the truth about what happened.. isFilledBy PersonY asks why he didn't do more to stop the killing.. Reacted proud. Caused proud of his country. consists of  responsible. needed to be in a position of power. wanted to make sure they don't do it again. wanted to make sure they don't do it again. Intended to not be seen as weak. 8896,"Trudeau demurs on Khashoggi, defends Canada's work to date calling out Saudis - Red Deer Advocate. want to PersonX asks for an apology from PersonX.. want to PersonX asks for an apology from the prime minister.. It can be becuase PersonX is the only one who knows the truth about what happened.. isFilledBy PersonY asks why he didn't do more to stop the killing.. Reacted proud. Caused proud of his country. consists of  responsible. needed to be in a position of power. wanted to make sure they don't do it again. wanted to make sure they don't do it again. Intended to not be seen as weak. 8896",0,The sentiment score is neutral
1009763853,2018-12-03 23:32:00+00:00,eng,0.5,https://www.theepochtimes.com/trump-predicts-us-china-russia-talks-on-arms-spending-cuts_2729696.html,"Trump Predicts US, China, Russia Talks on Arms Spending Cuts",rus-515215,theepochtimes.com,unsure,United StatesIndia,"Trump Predicts US, China, Russia Talks on Arms Spending Cuts",isFilledBy. Effected. Reacted. want to. want to. consists of . wanted. wanted. needed. It can be becuase. 8907, arms control treaty.  gets yelled at.  like they are making the right decision.  PersonY asks for more information..  President Trump talks to the world about the need to reduce military spending..  smart.  to make a deal.  to make a deal.  to make a speech.  Trump is not a good negotiator.. 8907,isFilledBy arms control treaty. Effected gets yelled at. Reacted like they are making the right decision. want to PersonY asks for more information.. want to President Trump talks to the world about the need to reduce military spending.. consists of  smart. wanted to make a deal. wanted to make a deal. needed to make a speech. It can be becuase Trump is not a good negotiator.. 8907,"Trump Predicts US, China, Russia Talks on Arms Spending Cuts. isFilledBy arms control treaty. Effected gets yelled at. Reacted like they are making the right decision. want to PersonY asks for more information.. want to President Trump talks to the world about the need to reduce military spending.. consists of  smart. wanted to make a deal. wanted to make a deal. needed to make a speech. It can be becuase Trump is not a good negotiator.. 8907",-0.296,The sentiment score is negative
915108662,2018-07-29 14:45:00+00:00,eng,0.4,http://www.thezimbabwean.co/2018/07/back-to-2008-zimbabwe-vigil-diary/,Back to 2008 - Zimbabwe Vigil Diary,eng-4137754,thezimbabwean.co,unsure,United KingdomSouth Africa,Back to 2008 - Zimbabwe Vigil Diary,isFilledBy. want to. Effected. Caused. It can be becuase. becuase. want to. has sub event. consists of . Reacted. needed. Intended. wanted. 8917, back.  back in 2008.  back in the day.  back in the day.  back in the day.  back to 2008.  back to 2008.  back to 2008.  determined.  happy.  to keep a diary.  to remember the past.  to write a book about it. 8917,isFilledBy back. want to back in 2008. Effected back in the day. Caused back in the day. It can be becuase back in the day. becuase back to 2008. want to back to 2008. has sub event back to 2008. consists of  determined. Reacted happy. needed to keep a diary. Intended to remember the past. wanted to write a book about it. 8917,Back to 2008 - Zimbabwe Vigil Diary. isFilledBy back. want to back in 2008. Effected back in the day. Caused back in the day. It can be becuase back in the day. becuase back to 2008. want to back to 2008. has sub event back to 2008. consists of  determined. Reacted happy. needed to keep a diary. Intended to remember the past. wanted to write a book about it. 8917,0,The sentiment score is neutral
915587959,2018-07-30 11:36:00+00:00,eng,0.4,http://www.thezimbabwean.co/2018/07/zimbabwe-elections-could-mean-recovery-or-disaster/,Zimbabwe elections could mean recovery or disaster,eng-4137754,thezimbabwean.co,unsure,United KingdomSouth Africa,Zimbabwe elections could mean recovery or disaster,isFilledBy. has sub event. consists of . Reacted. wanted. want to. becuase. Caused. It can be becuase. want to. 8930, election.  get a new job.  hopeful.  scared.  to win the election.  Zim is in a state of crisis.  Zim is in a state of emergency..  Zim is in a state of emergency..  Zimbabwe is a democracy..  Zimbabweans vote for a new president. 8930,isFilledBy election. has sub event get a new job. consists of  hopeful. Reacted scared. wanted to win the election. want to Zim is in a state of crisis. becuase Zim is in a state of emergency.. Caused Zim is in a state of emergency.. It can be becuase Zimbabwe is a democracy.. want to Zimbabweans vote for a new president. 8930,Zimbabwe elections could mean recovery or disaster. isFilledBy election. has sub event get a new job. consists of  hopeful. Reacted scared. wanted to win the election. want to Zim is in a state of crisis. becuase Zim is in a state of emergency.. Caused Zim is in a state of emergency.. It can be becuase Zimbabwe is a democracy.. want to Zimbabweans vote for a new president. 8930,-0.6249,The sentiment score is negative
966019940,2018-10-10 11:00:00+00:00,eng,0.4,https://www.thezimbabwean.co/2018/10/world-day-against-the-death-penalty/,World Day Against the Death Penalty,eng-4335827,thezimbabwean.co,unsure,United KingdomSouth Africa,World Day Against the Death Penalty,consists of . has sub event. Effected. Reacted. want to. want to. needed. Intended. wanted. wanted. isFilledBy. 8940, cruel.  get out of jail.  gets arrested.  happy.  PersonX is sentenced to death.  PersonX is sentenced to death.  to learn about the death penalty.  to protest against the death penalty.  to protest against the death penalty.  to protest against the death penalty.  world. 8940,consists of  cruel. has sub event get out of jail. Effected gets arrested. Reacted happy. want to PersonX is sentenced to death. want to PersonX is sentenced to death. needed to learn about the death penalty. Intended to protest against the death penalty. wanted to protest against the death penalty. wanted to protest against the death penalty. isFilledBy world. 8940,World Day Against the Death Penalty. consists of  cruel. has sub event get out of jail. Effected gets arrested. Reacted happy. want to PersonX is sentenced to death. want to PersonX is sentenced to death. needed to learn about the death penalty. Intended to protest against the death penalty. wanted to protest against the death penalty. wanted to protest against the death penalty. isFilledBy world. 8940,-0.7845,The sentiment score is negative
797224521,2018-01-19 17:10:00+00:00,eng,0.7,https://www.coloradoan.com/story/news/2018/01/19/da-decrying-case-human-depravity-says-kids-were-chained-months-beaten-starved/1047275001/,"DA decries 'human depravity,' says kids chained,  beaten, starved for months",eng-3716101,coloradoan.com,unsure,United StatesUkraine,"DA decries 'human depravity,' says kids chained,  beaten, starved for months",consists of . has sub event. becuase. Effected. isFilledBy. want to. want to. Reacted. Reacted. Caused. It can be becuase. Intended. needed. wanted. wanted. 8951, cruel.  get arrested.  get arrested.  gets arrested.  jail cell.  police arrest person.  police arrest person.  sad.  sad.  sadistic.  The kids are too young to be chained..  to be a moral person.  to be a police officer.  to get justice for the children.  to make sure the kids are safe. 8951,consists of  cruel. has sub event get arrested. becuase get arrested. Effected gets arrested. isFilledBy jail cell. want to police arrest person. want to police arrest person. Reacted sad. Reacted sad. Caused sadistic. It can be becuase The kids are too young to be chained.. Intended to be a moral person. needed to be a police officer. wanted to get justice for the children. wanted to make sure the kids are safe. 8951,"DA decries 'human depravity,' says kids chained,  beaten, starved for months. consists of  cruel. has sub event get arrested. becuase get arrested. Effected gets arrested. isFilledBy jail cell. want to police arrest person. want to police arrest person. Reacted sad. Reacted sad. Caused sadistic. It can be becuase The kids are too young to be chained.. Intended to be a moral person. needed to be a police officer. wanted to get justice for the children. wanted to make sure the kids are safe. 8951",-0.7506,The sentiment score is negative
842315589,2018-04-01 21:57:00+00:00,eng,0.5,http://www.xxlmag.com/news/2018/04/diddy-mad-stephon-clarke-death/,"Diddy Is ""So F*?#ing Mad"" After Reading News About Stephon Clark - XXL",eng-3873138,xxlmag.com,unsure,United StatesUkraine,"Diddy Is ""So F*?#ing Mad"" After Reading News About Stephon Clark - XXL",consists of . Caused. Reacted. It can be becuase. isFilledBy. want to. want to. wanted. wanted. needed. 8966, angry.  angry.  angry.  Diddy is a good person..  magazine.  PersonX tells PersonX that PersonX is mad at them..  PersonX tells PersonX to calm down..  to call the police.  to call the police.  to read the news. 8966,consists of  angry. Caused angry. Reacted angry. It can be becuase Diddy is a good person.. isFilledBy magazine. want to PersonX tells PersonX that PersonX is mad at them.. want to PersonX tells PersonX to calm down.. wanted to call the police. wanted to call the police. needed to read the news. 8966,"Diddy Is ""So F*?#ing Mad"" After Reading News About Stephon Clark - XXL. consists of  angry. Caused angry. Reacted angry. It can be becuase Diddy is a good person.. isFilledBy magazine. want to PersonX tells PersonX that PersonX is mad at them.. want to PersonX tells PersonX to calm down.. wanted to call the police. wanted to call the police. needed to read the news. 8966",-0.539,The sentiment score is negative
970091660,2018-10-15 16:19:00+00:00,eng,0.7,http://nwasianweekly.com/2018/10/wife-says-interpol-officer-sent-knife-image-as-danger-signal/,Wife says Interpol officer sent knife image as danger signal,rus-493209,nwasianweekly.com,unsure,United StatesUkraine,Wife says Interpol officer sent knife image as danger signal,has sub event. Effected. isFilledBy. want to. becuase. Caused. want to. It can be becuase. Reacted. consists of . needed. wanted. wanted. 8976, get in trouble.  gets arrested.  knife.  PersonX gets arrested..  PersonX gets arrested..  PersonX is a police officer..  PersonX is arrested..  PersonX is not married to PersonX..  scared.  suspicious.  to find out who sent it.  to find out who sent the image.  to tell the police about it. 8976,has sub event get in trouble. Effected gets arrested. isFilledBy knife. want to PersonX gets arrested.. becuase PersonX gets arrested.. Caused PersonX is a police officer.. want to PersonX is arrested.. It can be becuase PersonX is not married to PersonX.. Reacted scared. consists of  suspicious. needed to find out who sent it. wanted to find out who sent the image. wanted to tell the police about it. 8976,Wife says Interpol officer sent knife image as danger signal. has sub event get in trouble. Effected gets arrested. isFilledBy knife. want to PersonX gets arrested.. becuase PersonX gets arrested.. Caused PersonX is a police officer.. want to PersonX is arrested.. It can be becuase PersonX is not married to PersonX.. Reacted scared. consists of  suspicious. needed to find out who sent it. wanted to find out who sent the image. wanted to tell the police about it. 8976,-0.5267,The sentiment score is negative
